id,username,content,sentiment
1662873618349424643,coachyawe,"@CleanerShips @IMOHQ @AmbNKarigithu @MaritimeKE How do we reduce global warming when we play no significant role in raising it?

Kenya is at 95% renewable energy.",neutral
1662873573805916160,DiogenesLamp0,@EDubForFreedom @emmaroc33249448 @JunkScience That's what denialists said about global warming. It's not warming. It is warming but it's natural. It's warming and it's not natural but that's good for you.,neutral
1662873502997794816,Fellwater,"When I was a kid in the 80s, a temp of 30C in July was very unusual. A normal summer day was 24-27C.

This week they're forecasting temperatures on or near 30C for a week, and it's still the month of May.

#globalwarming ",neutral
1662873449075810305,Im_oot_Ma_EBTs,@TPostMillennial Yip starving to death will help with Global warming,neutral
1662873420076392450,mustapipa,"@kHellstr ""Exxon projected that fossil fuel emissions would lead to 0.20 degrees Celsius of global warming per decade, with a margin of error of 0.04 degrees — a trend that has been proven largely accurate."" ",neutral
1662873167277473793,jemi_smriti_fan,@Neelaasapphire Credit goes to Global Warming 🥵🔥,neutral
1662873056547684352,Charlie_Varder,"@jpmorgan Are you happy with your global tax? So, where is my PIG?
Are you happy with new EV market based on health rather than global warming? So, where is my PIG?
Are you happy to differentiate between coal, oil and gas ESG wise? So, where is my job PIG?
Just where is my job PIG?",neutral
1662873045164236801,JackRelogio,"@liamgallagher Liam, what's your opinion on global warming?",neutral
1662872686832283649,cttechgenius,"So read this article and if i read it correctly, if global warming was real, it could save coastal cities. ",neutral
1662872533446656000,martinb_198,"@dannysaigal @alex_avoigt I didn’t get your point with co2 in cities. co2 is not even dangerous, it’s used in many drinks you probably drinking each day. The topic is global warming, doesn’t matter where it is produced. In cities you should considered very different emissions from cars, but not co2.",neutral
1662872384280354818,magaj_pista_0,@jigy_asu 😔 aur wo trump pasooriwala chillata rhta tha global warming isn't real,negative
1662872342198996995,Redskinrex,"@Jonas05735988 @RBReich &amp; yet, who launched a violent insurrection that resulted in 5 deaths &amp; 140+ police officers injuries? 
The right denies global warming, calls COVID a hoax, enriches the rich at the cost of the poor, whines about food stamps being socialism, but backs a $1.7 T handout to the rich.",negative
1662872257616551938,robert54163279,"GLOBAL WARMING?!?!?!?!?

It's May 28th and it's 59 degrees in my town!!!

How stupid can someone be to believe 
""GLOBAL WARMING"" 
is real!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",negative
1662870185366233088,Suzy_1776,"John Kerry: Lives depend on farmers ceasing their food growing operations.

Me: Lives depend on ceasing John Kerry and his idiotic scam. ",negative
1662871950472130560,winstonmoreton,@ajthompson13 Good comments. One or two big volcanoes or a meteor would slow global warming. A nuclear mistake is just as possible. Gas now costs more than electricity - the power company gives an electricity discount but takes it back with the gas component,neutral
1662871938752970753,trWyA0ol8set22x,@lepanigeria @ronin19217435 maybe the reason they changed global warming to climate change...,neutral
1662871372870328325,TOIEarthNews,Study: Microorganisms' ability to adapt to climate change may help to reduce global warming ,positive
1662871322844876803,MedBennett,"Wow - so much nonsense to debunk, so little time. @DawnTJ90 

STUDY: ‘Global warming can cause headaches’ through ‘stress of…changes in weather patterns’ – Makes Parkinson’s, ‘stroke, MS, migraines, &amp; dementia worse’  via @wattsupwiththat",negative
1662871215868895233,911Revisionist,"Australian geologist, Dr. Ian Plimer, dispels the myth pushed by government grant dependent climate pseudoscientists, that human carbon emissions are the cause of global warming. ",negative
1662871051154468871,foetalmrbeetle,"@Svantevid72 @P_Kallioniemi @AOBK_27 @stillgray @elonmusk Baffles me why they support him. He trips so many of their wires. Interplanetary space flight? Most don't believe we went to the moon. Electric Cars? They don't believe in global warming. Neuralink? Literal chips in the brain lmao 'but he likes memes, he's one of us'",negative
1662871048390361088,HelJonie,"Check out Duane Peterson857's video! #TikTok   Please listen to the truth about global warming , it is a hoax , for some to become. Rich like Al Gore , this is explained clearly . Please listen",neutral
1662870734228672514,Biggiethelad1,"@OttSoom @vanillatary &gt;global warming means America hating theocracies fight each other
Need to keep pumping out that sweet black nectar.",negative
1662870281570902016,SustainableSong,"@L8Knight210224 @rccola1962 @rebeccakschulz @ABDanielleSmith Literally every professional scientific organization on Earth agrees on the science of anthropogenic global warming, based on five sigma evidence, the highest quality of evidence that exists.

A tiny # of fossil funded shill individuals, NOT professional organizations, dissent.",neutral
1662870065627164674,Kysersosa3,"@GaryLineker Sorry, pal but it's people like you who are part of the problem. You are tweeting about something that doesn't exist. This agenda has been going on since ww1. B4 it was global warming. Now it's ""climate change,"" 🙄 same bs new name. A system to scam the general public.",negative
1662869998627622915,ljdr1948,@DB_Albertan @theToddHirsch Carbon Tax is a Federal Legislation. AB just recognized the inevitability. BTW I receive more in Carbon Tax rebate than I ever pay out. If you don’t then you’re a lot more well-off than most of us. Just another thought - do you understand Global Warming and where it’s taking us?,neutral
1662869894570885121,bobdirects,"@dom_lucre Very concerned about #globalwarming, aren't they?  So concerned they're right near the water.",neutral
1662869835682922497,RShore19,@metuka49 There is no global warming,neutral
1662869789629349890,Dean_Dykema,"Climate change action is the real threat, not climate change itself.  Gentle global warming has on net saved many lives, since cold weather kills far more people than warm weather.",negative
1662869319347474434,NaveenV09462571,Global warming ka side effect aj dekhne ko mil rha h...bina Mausam barsat ho rhe h hai..aur ipl final nhi ho rha🥹 #IPL2023Final #cskvsgt,neutral
1662869274309042176,AkashBorude7781,"@bhogleharsha Impact of human on nature...
Global warming and all...
Future is dark for mankind...",negative
1662869075054280705,edwardw94307089,This sounds like the global warming problem? Tax them and kill them. There are too many of us on the planet world! Listen to this man to see how we were duped!,negative
1662681261486542850,simonateba,"SHOCKING: COVID was pre-meditated domestic terrorism. First isolated in 1965 more than 50 years ago, it was an act of biological warfare perpetrated on the human race. It was a financial heist, a financial fraud. Science was hijacked, he says. WATCH

",negative
1662868881147305986,geoengineering1,"Read the scientific study entitled: ""Changes in global teleconnection patterns under global warming and stratospheric aerosol intervention scenarios"" here ⬇️


#StratosphericAerosolInjection
#SAI 

9/10",neutral
1662868874201559041,geoengineering1,"“All climate indices' dominant modes of inter-annual variability are projected to be preserved in both warming &amp; SAI scenarios. However, the dominant decadal variability mode changes in the AMO, NAO, and PDO induced by global warming are not suppressed by #SAI.”
8/10 ",neutral
1662868835593252864,ganja_medicine,"@TheEXECUTlONER_ I have seen no proof of man created global warming.

I have seen proof of global warming because of increased power from the sun. WE CANNOT UNDO THAT.

NASA reported melting icecaps on mars and more planets 20 years ago",neutral
1662868597406945281,geoengineering1,"“For the AMO, the low contrast between the cold-tongue pattern and its surroundings in the North Atlantic, predicted under global warming, is restored under #SAI scenarios to similar patterns as in the historical period.”
6/10 ",neutral
1662868537973563396,geoengineering1,"“In contrast, the spatial anomaly pattern changes pertaining to the AMO (i.e., in the North Atlantic) and PDO (i.e., in the North Pacific) under global warming are effectively suppressed by #StratosphericAerosolInjection (#SAI).”
5/10 ",neutral
1662868477219053570,geoengineering1,"“The projected spatial patterns of SST anomaly related to ENSO show no significant change under either global warming or #StratosphericAerosolInjection (#SAI).”
4/10 ",neutral
1662868441253007362,mongi_writes,Let’s face it developers. Global warming has globally warmed our lives and you guys need to introduce aircon in bedrooms in apartments and homes. Mad expensive bill wise I know but some nights feel like Dakar in September,neutral
